request_id,ip_origem,url_uri,metodo_http,user_agent,headers_extras,query_params,body,cookies,tamanho_requisicao,taxa_requisicoes_1m,tls_fingerprint,geolocalizacao,reputacao_ip,historico_sessao,label,tipo_ataque
cc3642e7,131.108.176.193,/search,GET,Nikto/2.1.6,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=143d7d22-6ccf-4c5f-9dbb-c6d114ed8a8a;,623,88,c4d3858a79c65ce4bb3673bf9e2559a1,DE,0.24,new,suspeita,bot
01fe9aba,206.220.158.42,/produtos,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""adouglas"", ""pass"": ""******""}",session_id=a0591335-ca82-497d-a192-2e453af7a573; theme=dark,274,9,565240d6333d48d40f18010514d25661,RU,0.78,new,normal,none
db52ce3d,167.41.202.1,/contato,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""allenashley"", ""pass"": ""******""}",session_id=46531b79-c571-4147-b4f2-3187b9b20cf3; theme=dark,687,10,97b4a18a1e47724adf7b5e6c4a9ffedb,BR,0.75,established,normal,none
69b2043a,201.225.197.241,/api/pedidos,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=ec163a19-d68b-47d8-8e7d-95d3f261edc5; theme=dark,200,9,c7019f1eb57dc646a531b7e4619dcc38,IN,0.79,new,normal,none
b1aae279,9.251.70.135,/login,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=c8ed3159-b7e1-43a2-8de2-616b59f93024; theme=dark,273,12,31f740f11e44a4d0c20cb1eac23bcb15,GB,0.94,established,normal,none
f3161704,88.15.203.145,/contato,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=69ed0d5e-458a-4e01-873e-70503275c4d4; theme=dark,491,10,b2efa92f6daa306fa3d73e0600a60bd4,US,0.84,new,normal,none
71ad5fb4,59.89.28.102,/api/users,PUT,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""' UNION SELECT null, username, password FROM users--""}",session_id=52807699-9726-4354-b304-b188b3ec48f1;,576,13,aa8e92e9ae1c976912961e8ab9861cd4,BR,0.13,new,suspeita,sqli
371a1e7e,81.235.123.43,/login,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""steven15"", ""pass"": ""******""}",session_id=6ee41a5e-b661-4489-ac3c-24d13e355b20; theme=dark,106,10,bc88740633dd5f275172c515c9c8f1a1,BR,0.71,new,normal,none
0916fcc3,181.33.122.137,/home,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=9b25a6d6-0f34-4aab-9f67-1677c24a166b; theme=dark,362,14,8f68bd0ad48b4588998e40f8e96fb1ea,BR,0.71,established,normal,none
3b2b877c,3.224.80.191,/admin,POST,python-requests/2.25.1,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=74816316-00c3-450d-b830-23b16c4dc0cf;,144,99,b8e2b6f48ee994074d2b4e518ff6b79c,US,0.31,previously_flagged,suspeita,bot
4c984f7a,192.15.98.201,/login,DELETE,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=71e3680a-fb57-4a1e-bd48-58552ce7e616;,359,2625,57b8f4fe0d7cd780fa1f1f913f8a66e6,RU,0.26,new,suspeita,dos
564b2c13,55.216.237.47,/login,DELETE,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=fcc94c89-f853-4240-9c1e-6e9ffdd1666c;,138,3864,3eddc5d8e410ba20d55a4ed28820c4a6,IN,0.23,previously_flagged,suspeita,dos
a9ddc11d,196.53.254.228,/api/pedidos,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""corey73"", ""pass"": ""******""}",session_id=d4b70c9b-296f-4e30-9f7d-c2a9c337314a; theme=dark,276,11,12388b8a2a784232b82a67873929549d,BR,0.8,new,normal,none
5d013a2a,131.58.0.181,/home,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=6df3ef92-cdbb-4186-ad23-ccd8c6e95aaf; theme=dark,761,6,ef8d7f3a11c1a5a749887c0e80b4b943,BR,0.73,established,normal,none
3fff79af,212.224.90.27,/contato,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""snguyen"", ""pass"": ""******""}",session_id=b636bb88-0bc2-458c-8631-14cd0815afbb; theme=dark,206,2,35f1536aacb4cfd949be60f995e7bfdb,FR,0.86,established,normal,none
9cf0d333,114.219.3.49,/search,PUT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=9e1105a4-5f44-4e7a-aed4-e9c551334df4;,794,4689,200165c95b12c92b769c760f5a23a657,DE,0.15,new,suspeita,dos
a906761b,219.6.109.116,/contato,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=2598cad9-a166-4437-8491-26895715c12f; theme=dark,483,9,c69d79f22fb1a09c9c67c81de4213080,RU,0.73,new,normal,none
a2d0b55f,147.232.110.26,/contato,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=992465d6-45ca-443f-a723-fbac5e711466; theme=dark,219,14,4f8e8a6270dde2438868db1988e453fd,GB,0.89,new,normal,none
8b8e5cb7,121.15.202.220,/produtos,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=21&ref=promo,,session_id=bc4ec756-b114-4464-9693-73a1f12fcfd4; theme=dark,105,13,5bb612ee2620296c5bc94a686b03d421,US,0.76,established,normal,none
bb697642,97.211.128.125,/home,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=8a134a7d-7f2d-482e-bbf4-fe96af14908a; theme=dark,253,13,5d27775c3830652bb51d0eb4cb02df35,DE,0.87,established,normal,none
909ad960,159.68.86.93,/search,PUT,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""1; DROP TABLE users""}",session_id=ad68d065-f431-462f-8daf-9d2e0c7fa86c;,241,13,070b5179299f66617dd6314c77dea11d,CN,0.49,new,suspeita,sqli
27ff3e02,29.150.123.130,/home,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=01c755ec-6884-42d7-b019-4f50438cc43f; theme=dark,762,8,d6b2a637c4446167d15e33c83773eecd,FR,0.91,established,normal,none
00054a3b,177.18.109.36,/login,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""kristindorsey"", ""pass"": ""******""}",session_id=39a97869-032b-49b7-87a7-d9685a217a94; theme=dark,708,6,e326fbebafd58ab67e1cf40f8271840e,FR,0.95,established,normal,none
c29744ad,40.132.223.158,/search,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""' UNION SELECT null, username, password FROM users--""}",session_id=edc2772d-aba8-4181-8a5a-b3b47500b22e;,701,2,2a26895afa39200a55c94167f24480d3,RU,0.32,new,suspeita,sqli
3503fce1,147.62.53.142,/api/users,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=2548ad92-5c2b-41f0-8191-485ec9f94d65;,732,4348,f0ceabc537a3c7ff5f0a0d350031bfe8,US,0.05,new,suspeita,dos
d086fec0,138.161.199.199,/produtos,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=a2bcc769-b8e9-4bcc-afc6-8ba7b8149eeb; theme=dark,307,5,76189c3980058dcfc3bd07a2e87c45f4,RU,0.93,new,normal,none
371d84db,204.18.72.94,/produtos,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=84&ref=promo,,session_id=6c89e09a-b89f-4034-84fd-abe407fac692; theme=dark,695,7,326cd0cba0fdd3bbda003deb3a262c09,FR,0.86,established,normal,none
a54bb491,151.81.76.239,/home,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=100&ref=promo,,session_id=31823be4-f4fd-4971-ae6d-84608399cbd4; theme=dark,636,2,cd461462044919551dedbcb1732c698f,RU,0.74,established,normal,none
a09e45dd,45.173.229.142,/home,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""christopher14"", ""pass"": ""******""}",session_id=373d59a3-c30a-441d-aedb-181cf066abd9; theme=dark,122,6,19eecaed6cab33b5f63b559da61930fa,CN,0.75,new,normal,none
7906b7e0,90.80.107.71,/api/pedidos,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""agarrett"", ""pass"": ""******""}",session_id=f942aec2-d917-4b18-8902-4e79018e242f; theme=dark,455,9,41da99412ad0d0c070ca5584a95cc778,FR,0.72,new,normal,none
e22766e6,76.198.13.133,/api/pedidos,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=9f8ba855-e887-4b5a-bc61-8c53e730ef1a; theme=dark,229,5,7075777997d02fe7166c2447fb93c901,US,0.87,established,normal,none
185e0aba,11.163.78.116,/produtos,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""mckeeemily"", ""pass"": ""******""}",session_id=65606458-4a5a-4bd9-8fff-db0c916edf89; theme=dark,104,5,b47381fc3b7aa79fa5a0f24065ad10f2,US,0.96,established,normal,none
159bde7c,13.209.223.10,/home,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=f90d23da-0695-4799-aa21-3565cc3bd529; theme=dark,484,4,e7961bfeebfd1dd91e0cee4274e0c9c9,DE,0.84,established,normal,none
6336e67a,207.146.255.169,/login,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=e5d81555-425c-4b51-875b-4e641c04cbf0;,775,3147,f9eb20d0cf2340fa88680b1709b682d4,DE,0.2,new,suspeita,dos
d48dc909,174.199.91.113,/produtos,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=32&ref=promo,,session_id=df331701-ba4b-4e99-baaf-e9b59acd713a; theme=dark,605,9,a17741029dc1d0a346460f070496d48e,DE,0.74,established,normal,none
35f1fffa,1.176.45.70,/login,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=844c3cc7-3ac4-48a2-8f8c-4f9f9eac780b; theme=dark,652,3,888ebd6d8ca0e8e59a212d7e916b65bf,GB,0.92,established,normal,none
def702a1,100.149.164.201,/search,PUT,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,"search=""><img src=x onerror=prompt(1)>",,session_id=80e74625-b8da-4880-9aee-f5f1bb61c376;,684,8,ab283055453484dd492cc834ca02bd7d,DE,0.35,previously_flagged,suspeita,xss
f484df49,100.135.252.131,/login,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""justin56"", ""pass"": ""******""}",session_id=dd7eac21-53b2-4971-b6d9-b7cdcee99d6f; theme=dark,367,1,1e264ef2326aff09f1f737fd21314034,GB,0.8,established,normal,none
ae80c279,115.177.252.219,/download?file=../../../etc/passwd,DELETE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=b0058055-7ee2-44b7-931b-28a16f72d7ae;,745,9,2d37b101bad8f93d7e9c4aaac5ef905d,BR,0.2,previously_flagged,suspeita,path_traversal
31554f0e,75.49.96.182,/contato,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=30&ref=promo,,session_id=35b36bc0-ed9e-42fb-98d9-f144c2d8e64a; theme=dark,716,8,b36be0650a2fd88514acaf2309c30ac1,IN,0.71,new,normal,none
983dd6a8,160.52.43.1,/home,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""wsoto"", ""pass"": ""******""}",session_id=b48c828f-0f06-401d-be92-c86c37be810c; theme=dark,578,10,48c05353e4d514508cb983ef7357b6d4,CN,0.81,new,normal,none
9f2ba05f,202.37.236.142,/api/pedidos,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=e82bb236-23bc-47ae-bba3-f8bafb0d4750; theme=dark,188,13,72287cc8053e9434336c252f9a2e37b5,RU,0.93,new,normal,none
bb703d25,1.227.53.230,/api/users,GET,sqlmap/1.5.8#dev (http://sqlmap.org),Content-Type: text/html; Accept-Language: pt-BR,,,session_id=c85c20f6-3751-44cf-94aa-e4a51e67475d;,160,100,c41644fdfa0e269cb71d0203c50dfc02,RU,0.31,new,suspeita,bot
4b90f132,222.241.50.163,/contato,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""christina97"", ""pass"": ""******""}",session_id=1ebcfb39-ed68-4a05-bd00-d4067b985b6b; theme=dark,591,1,8208ff3d5a88f9673bb1f093586510db,CN,0.96,established,normal,none
80d21618,63.205.49.229,/login,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""rhonda93"", ""pass"": ""******""}",session_id=dd0e9e1c-378c-4a5a-9642-ff7df42ac689; theme=dark,324,13,14db4f9017cd7415ce155ecaa71cc505,DE,0.82,established,normal,none
86f7cf1a,107.118.233.167,/contato,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=602aa145-d970-4917-815d-5a5252385893; theme=dark,746,6,437ab702afc3052aaceb7864a88bff4a,IN,0.96,established,normal,none
e177a1e9,112.95.54.229,/login,DELETE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""1; DROP TABLE users""}",session_id=351b5f68-f151-424e-b986-b1152ed6f9b5;,519,26,2515f20fae8ddaaaf5a0163f2c6193cd,CN,0.25,previously_flagged,suspeita,sqli
70c31744,94.94.161.160,/login,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=b197c1a3-adeb-45bd-8c1e-3df01352e5b3;,239,2832,1b8df0f8160fb6403825c025851d7a8a,BR,0.09,previously_flagged,suspeita,dos
19dabd83,181.126.98.46,/login,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""gregory27"", ""pass"": ""******""}",session_id=73cb3626-2ddf-4d01-b6f0-5fcedc869677; theme=dark,300,4,e4486f261abfa0046c3a1e473cd1197c,GB,0.76,new,normal,none
5e0c969a,214.251.224.142,/download?file=..%2F..%2Fwindows%2Fwin.ini,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=5eb68973-f016-4c1a-910e-b073b96091a9;,106,23,ae867ce13d5c2fb689beaf50f4e2dde2,RU,0.58,new,suspeita,path_traversal
fbcae096,202.4.230.20,/download?file=/var/www/html/../../../etc/shadow,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=7e071732-2fa3-4f2d-871d-8b7df3839dcb;,691,18,38049ada6cdc1d027f50e29d9e6cfbce,IN,0.29,new,suspeita,path_traversal
58918071,135.200.65.207,/home,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=46&ref=promo,,session_id=0567b3c7-90a5-4400-9096-f170a9c287a5; theme=dark,570,1,bbca0f2e1f4e57f9c5a976f2d88aa521,US,0.77,established,normal,none
5770497b,3.20.166.221,/produtos,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=072d2591-67d3-4f12-930b-c545618efb4e; theme=dark,478,9,15dc496ed97b37d23b7572426e3cef00,FR,0.92,established,normal,none
24141dde,22.236.143.216,/contato,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""tevans"", ""pass"": ""******""}",session_id=fc506b4e-f8be-47bb-b71a-75db52b9e2d9; theme=dark,457,13,a827c9a7df7ac6330d6630f0e80237b1,GB,0.75,established,normal,none
36bfd0f6,130.115.146.243,/admin,GET,sqlmap/1.5.8#dev (http://sqlmap.org),Content-Type: text/html; Accept-Language: pt-BR,,,session_id=5a99ef8c-ecf5-4362-ad7b-90df1cd20caf;,512,87,9f7700f041bb0c82fc77faa14d2fe462,US,0.37,previously_flagged,suspeita,bot
65c7554c,215.62.133.197,/home,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,id=81&ref=promo,,session_id=042a0135-62b7-40ca-9aa5-acd53fbeb281; theme=dark,341,9,e3765caa919aed74ddb920d82cbb2efe,DE,0.84,new,normal,none
794a3329,65.175.110.26,/home,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""jacksonashley"", ""pass"": ""******""}",session_id=692f9e31-ff05-40ca-ad0b-803168b38863; theme=dark,355,8,0ac212a96b17ad4fc3c08c150f437b30,RU,0.75,new,normal,none
ac0a756d,42.73.67.82,/contato,POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""lucasburns"", ""pass"": ""******""}",session_id=1cee2e3b-928c-4d4a-bd6a-e33a030eb14a; theme=dark,231,5,9a8755aca0c61c9a510092d0f1b65191,RU,0.91,new,normal,none
baad5c04,63.114.17.227,/search,PUT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=6efe52b0-6df9-446f-961a-4f52ae0839b3;,513,1440,4880c3079d1fd12224cf252b9f749a7b,DE,0.18,new,suspeita,dos
15a1686e,38.137.64.96,/home,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""rodriguezjonathan"", ""pass"": ""******""}",session_id=177b1182-8bb0-478c-a9a9-a9729204ae0d; theme=dark,228,10,94125c7385cdc57dc943dbf8cb91d117,GB,0.91,established,normal,none
b2543f5c,105.117.150.4,/home,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Content-Type: text/html; Accept-Language: pt-BR,id=93&ref=promo,,session_id=214ab88d-c6ed-4467-9914-6fe8b001fc22; theme=dark,769,7,731d7bf7bb9da5d939b97ed4ea94c6fa,IN,0.72,new,normal,none
be9a8d4f,85.183.153.126,/produtos,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""vwilliams"", ""pass"": ""******""}",session_id=016788b1-c4f5-4e5d-9030-7f784b89607b; theme=dark,388,10,c9df3adb1233c06f82b99750cf9b3852,GB,0.84,established,normal,none
c8175c8f,171.179.181.163,/login,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""whitebarry"", ""pass"": ""******""}",session_id=ece47a23-6da7-4b80-94d6-a18684834aa0; theme=dark,643,11,a7df7e34d13b42d03bd62b91b5eca18a,IN,0.73,new,normal,none
26780457,171.178.76.16,/home,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=1&ref=promo,,session_id=426b8140-d783-44a2-9dcf-d1611de3f4b9; theme=dark,736,14,45e890189bb5333b92d62fca967f9221,GB,0.94,established,normal,none
8a5598ab,205.68.78.57,/produtos,GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,id=28&ref=promo,,session_id=79468fd5-d450-4d10-a535-2ccc6131c1b7; theme=dark,314,2,481f77c39b5c237c5f491551e7072c77,FR,0.83,new,normal,none
ace7f964,187.97.250.239,/contato,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""morgan21"", ""pass"": ""******""}",session_id=834a6f04-efa2-4a04-a1ec-31ccd662c8fd; theme=dark,697,7,2bc5e27075b6ac1aea09ba8cd59a5504,DE,0.98,new,normal,none
aff37e82,154.201.80.56,/login,GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: text/html; Accept-Language: pt-BR,,,session_id=11911b56-59c0-42d7-a71b-7e4613d37e60; theme=dark,175,13,cf1420af8382d5826321aee6bbc12c92,CN,0.93,established,normal,none
274fa1db,20.69.37.231,/api/pedidos,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""davismaria"", ""pass"": ""******""}",session_id=94322689-e9ea-4a08-abf3-ef00e629b142; theme=dark,577,12,28bf8c527243738c26e3749a9a2bb666,US,0.7,new,normal,none
cf9837d8,185.209.84.47,/home,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""abigail08"", ""pass"": ""******""}",session_id=58184dd9-7283-449b-9978-c1bea74e4492; theme=dark,229,3,1311476a03fd492c7933b8f3bba3bb92,DE,0.96,new,normal,none
254f76c6,221.77.152.248,/api/pedidos,POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""foxelizabeth"", ""pass"": ""******""}",session_id=c2037049-2162-4a8e-a729-c32d3798be82; theme=dark,490,4,07c73d0284101a1086eb4c04d197d30e,US,0.76,established,normal,none
1260a475,200.209.30.96,/contato,POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,Content-Type: application/json; Accept-Language: pt-BR,,"{""username"": ""thomasdonovan"", ""pass"": ""******""}",session_id=c1d9d741-652e-465d-ab48-bfc081f5cbad; theme=dark,270,1,0149799a1109c4a03183f42cea0b47da,IN,0.8,new,normal,none
